,latitude,longitude
86,77.69347666666667,12.923843333333334
87,77.69122333333334,12.943445
88,77.66535,12.923565
89,77.68784166666667,12.918741666666667
90,77.68791,12.91843
91,77.68785333333334,12.91887
92,77.68513333333334,12.919406666666667
93,77.68791166666666,12.91926
94,77.696898333333,12.943175
95,77.687685,12.919186666666667
96,77.68792833333333,12.918735
97,77.691545,12.943163333333333
98,77.68775,12.918895
99,77.687855,12.918726666666666
100,77.66304666666667,12.921666666666667
101,77.68986666666666,12.924473333333333
102,77.68260333333333,12.92097
103,77.66411833333333,12.922255
104,77.70122333333333,12.926713333333334
105,77.68694166666667,12.925593333333333
106,77.71097,12.951115
107,77.69019,12.924655
108,77.66332666666666,12.923083333333333
109,77.69263833333333,12.92501
110,77.68795,12.919185
111,77.68124166666666,12.925501666666667
112,77.67741666666667,12.930338333333333
113,77.687815,12.918786666666668
114,77.69177666666667,12.92031
115,77.701385,12.941546666666667
116,77.67635166666666,12.922121666666667
117,77.687365,12.918428333333333
118,77.68781,12.919258333333334
119,77.68633666666666,12.926033333333333
120,77.70251833333333,12.931611666666667
121,77.687935,12.91888
122,77.688045,12.918618333333333
123,77.69169833333333,12.920418333333334
124,77.68283666666666,12.919465
125,77.70077166666667,12.935666666666666
126,77.699845,12.916561666666666
127,77.68924833333334,12.92658
128,77.70687833333334,12.934276666666667
129,77.68799333333334,12.918845
130,77.68782833333333,12.91901
131,77.68778333333333,12.919148333333334
132,77.68801333333333,12.919013333333334
133,77.67662833333333,12.999885
134,77.68795166666666,12.919108333333334
135,77.68801833333333,12.9188
136,77.69175166666666,12.920286666666666
137,77.708975,12.958991666666666
138,77.70875666666667,12.93503
139,77.687945,12.919265
140,77.687915,12.919138333333333
141,77.561495,13.001263333333334
142,77.68107,12.930215
143,77.68797,12.918976666666667
144,77.69358666666666,12.9352
145,77.69120166666667,12.915586666666666
146,77.696495,12.943823333333333
147,77.70159833333334,12.941546666666667
148,77.6878,12.918833333333334
149,77.69367,12.941935
150,77.68791333333333,12.918925
151,77.68792166666667,12.918775
152,77.68057666666667,12.927746666666666
153,77.68789166666667,12.919233333333333
154,77.68613666666667,12.92476
155,77.711075,12.951048333333333
156,77.68791666666667,12.919105
157,77.69007833333333,12.926221666666667
158,77.68800833333333,12.91906
159,77.68792166666667,12.919225
160,77.68791,12.919113333333334
161,77.69382,12.91675
162,77.68999,12.919746666666667
163,77.68582166666667,12.925631666666666
164,77.69179666666666,12.920193333333334
165,77.687635,12.934755
166,77.68789166666667,12.918736666666666
167,77.66965666666667,12.923211666666667
168,77.68768333333334,12.919271666666667
169,77.68793166666667,12.919175
170,77.67541,12.929521666666666
171,77.68787,12.918745
172,77.68792666666667,12.919166666666667
173,77.68917833333333,12.919683333333333
174,77.687995,12.918848333333333
175,77.68912666666667,12.91989
176,77.68786833333333,12.919048333333333
177,77.68790166666666,12.919096666666666
178,77.68969833333334,12.926048333333334
179,77.687585,12.919005
180,77.69343,12.974441666666667
181,77.680215,12.927011666666667
182,77.68792666666667,12.919245
183,77.68803333333334,12.918736666666666
184,77.69000833333334,12.919986666666667
185,77.68796666666667,12.918836666666667
186,77.691675,12.920531666666667
187,77.67489166666667,12.924145
188,77.68761,12.918935
189,77.68746333333333,12.918613333333333
190,77.691203333333,12.919078333333
191,77.691745,12.920476666666667
192,77.66977166666666,12.918815
193,77.687905,12.919125
194,77.68785333333334,12.918743333333333
195,77.68761166666667,12.918868333333334
196,77.691715,12.920425
197,77.70159,12.941536666666666
198,77.68788,12.9189
199,77.68786333333334,12.918836666666667
200,77.67368833333333,12.926775
201,77.68988166666666,12.91979
202,77.69178,12.920465
203,77.69600333333334,12.917403333333333
204,77.69451833333333,12.926255
205,77.68936833333333,12.919795
206,77.68804833333333,12.919053333333334
207,77.688005,12.918756666666667
208,77.68774166666667,12.919248333333334
209,77.68799,12.918826666666666
210,77.685155,12.928605
211,77.68996833333334,12.924463333333334
212,77.68782166666666,12.91937
213,77.68783666666667,12.918986666666667
214,77.68872166666667,12.92203
215,77.52521833333333,13.072056666666667
216,77.68790333333334,12.918971666666666
217,77.68238,12.93297
218,77.685625,12.920246666666667
219,77.68526833333334,12.920021666666667
220,77.68796333333333,12.919218333333333
221,77.687905,12.918925
222,77.68829833333334,12.928728333333334
223,77.68796666666667,12.919056666666666
224,77.68993,12.91977
225,77.68787,12.919206666666666
226,77.68778333333333,12.919033333333333
227,77.69003833333333,12.919693333333333
228,77.67779833333333,12.931833333333334
229,77.68803666666666,12.919003333333333
230,77.69168833333333,12.920108333333333
231,77.68793666666667,12.918903333333333
232,77.68774166666667,12.919411666666667
233,77.66245,12.922281666666667
234,77.68793166666667,12.918783333333334
235,77.68801666666667,12.918971666666666
236,77.68791833333333,12.91907
237,77.69136666666667,12.943213333333333
238,77.67680833333333,12.920478333333334
239,77.68787833333333,12.918846666666667
240,77.68787166666667,12.918866666666666
241,77.68481833333334,12.92868
242,77.68797666666667,12.919053333333334
243,77.68786166666666,12.918941666666667
244,77.69174666666666,12.920318333333332
245,77.68788333333333,12.918903333333333
246,77.70547166666667,12.907038333333333
247,77.69094166666666,12.926173333333333
248,77.69017166666667,12.924671666666667
249,77.68802666666667,12.918875
250,77.68778166666667,12.91927
251,77.68787166666667,12.918798333333333
252,77.68702,12.919776666666667
253,77.68490166666666,12.928795
254,77.68787,12.919146666666666
255,77.68787833333333,12.918861666666666
256,77.68787166666667,12.919001666666666
257,77.68763666666666,12.918713333333333
258,77.68758333333334,12.91903
259,77.68794666666666,12.918898333333333
260,77.67472166666667,12.925253333333334
261,77.68810833333333,12.918795
262,77.698675,12.915561666666667
263,77.68649666666667,12.925491666666666
264,77.68783833333333,12.919243333333334
265,77.68786333333334,12.919013333333334
266,77.68574166666667,12.922371666666667
267,77.693615,12.974421666666666
268,77.68764666666667,12.919053333333334
269,77.68786333333334,12.918913333333334
270,77.68348333333333,12.919253333333334
271,77.694505,12.924625
272,77.68796166666667,12.919085
273,77.6879,12.919251666666666
274,77.68796666666667,12.919045
275,77.68792333333333,12.919175
276,77.66916666666667,12.917528333333333
277,77.687895,12.91913
278,77.70890166666666,12.912848333333333
279,77.68792333333333,12.919113333333334
280,77.687705,12.919356666666667
281,77.68246333333333,12.932856666666666
282,77.68792,12.919185
283,77.68745833333334,12.919315
284,77.68800166666666,12.91911
285,77.68790666666666,12.919001666666666
286,77.70563333333334,12.931343333333333
287,77.68764333333333,12.918758333333333
288,77.69731333333333,12.974895
289,77.68752,12.919273333333333
290,77.67519666666666,12.926896666666666
291,77.69142666666667,12.94329
292,77.69252,12.924416666666668
293,77.687985,12.918905
294,77.68765666666667,12.91916
295,77.68946833333334,12.919606666666667
296,77.685015,12.922323333333333
297,77.68779333333333,12.919261666666667
298,77.689255,12.919128333333333
299,77.68395833333334,12.9331
300,77.68784833333333,12.9189
301,77.68787666666667,12.918833333333334
302,77.68655666666666,12.925395
303,77.68784166666667,12.91921
304,77.68782166666666,12.919258333333334
305,77.68795166666666,12.918848333333333
306,77.687865,12.919211666666667
307,77.68478666666667,12.928691666666667
308,77.663165,12.9226
309,77.68792166666667,12.919115
310,77.68792333333333,12.91907
311,77.68789666666666,12.919068333333334
312,77.68700666666666,12.919535
313,77.68793,12.919178333333333
314,77.68265166666667,12.931285
315,77.687835,12.919045
316,77.68779833333333,12.918911666666666
317,77.68792,12.919013333333334
318,77.6854,12.918766666666667
319,77.69167833333333,12.920485
320,77.69092833333333,12.924756666666667
321,77.68762833333334,12.9192
322,77.68763,12.919128333333333
323,77.68681666666667,12.936821666666667
324,77.67379333333334,12.926886666666666
325,77.68564833333333,12.918996666666667
326,77.690315,12.92563
327,77.68780833333334,12.922011666666666
328,77.70237666666667,12.969506666666666
329,77.68793166666667,12.919081666666667
330,77.68794166666666,12.9191
331,77.69112833333334,12.943446666666667
332,77.68838,12.918595
333,77.68800166666666,12.919021666666668
334,77.69161333333334,12.920221666666666
335,77.68784666666667,12.918886666666667
336,77.68793666666667,12.919185
337,77.68657666666667,12.920028333333333
338,77.68791333333333,12.918961666666666
339,77.688185,12.91884
340,77.69243833333333,12.92435
341,77.68796166666667,12.91905
342,77.675215,12.9259
343,77.68775333333333,12.919023333333334
344,77.69097833333333,12.943546666666666
345,77.68750833333333,12.919571666666666
346,77.68798833333334,12.918978333333333
347,77.68761166666667,12.919376666666667
348,77.68791333333333,12.919036666666667
349,77.68790833333334,12.919171666666667
350,77.68798166666667,12.919328333333333
351,77.67247833333333,12.925285
352,77.67391333333333,12.900555
353,77.687735,12.91933
354,77.69406166666667,12.941443333333334
355,77.68756,12.918996666666667
356,77.68774833333333,12.919166666666667
357,77.68789333333334,12.918851666666667
358,77.68995833333334,12.924451666666666
359,77.68786333333334,12.918905
360,77.67321,12.927165
361,77.66544166666667,12.926916666666667
362,77.68850666666667,12.92389
363,77.687905,12.918788333333334
364,77.69177166666667,12.920433333333333
365,77.67612166666666,12.926353333333333
366,77.66761833333334,12.921501666666666
367,77.68913666666667,12.919341666666666
368,77.68786333333334,12.91906
369,77.69171666666666,12.924665
370,77.68480666666666,12.928758333333333
371,77.67627833333333,12.930623333333333
372,77.68785666666666,12.919101666666666
373,77.663795,12.922055
374,77.68747666666667,12.9191
375,77.69177333333333,12.920458333333332
376,77.68781666666666,12.918885
377,77.68572166666667,12.918358333333334
378,77.69177166666667,12.920258333333333
379,77.687935,12.919103333333334
380,77.68926,12.919826666666667
381,77.67262666666667,12.927788333333334
382,77.70567666666666,12.9619
383,77.67084,12.914388333333333
384,77.68791333333333,12.918906666666667
385,77.70864333333333,12.935566666666666
386,77.68791666666667,12.918955
387,77.67434833333333,12.929478333333334
388,77.69156166666667,12.920345
389,77.68838666666667,12.939228333333334
390,77.69516666666667,12.935216666666667
391,77.68792166666667,12.918933333333333
392,77.68793,12.918911666666666
393,77.674385,12.923728333333333
394,77.67773166666667,12.92934
395,77.68506666666667,12.919408333333333
396,77.683065,12.930641666666666
397,77.68531333333334,12.92505
398,77.68783333333333,12.919363333333333
399,77.67879833333333,12.933013333333333
400,77.68775333333333,12.919135
401,77.68044333333333,12.944803333333333
402,77.688085,12.918741666666667
403,77.68792666666667,12.919246666666666
404,77.68328,12.93073
405,77.67500166666667,12.929806666666666
406,77.69022166666667,12.924693333333334
407,77.694975,12.9244
408,77.687945,12.918595
409,77.69864833333334,12.938101666666666
410,77.68788833333333,12.91916
411,77.69468,12.935761666666666
412,77.68794,12.919165
413,77.6876,12.919011666666666
414,77.68785666666666,12.919056666666666
415,77.68792,12.919123333333333
416,77.68790666666666,12.918908333333333
417,77.69107833333334,12.943406666666666
418,77.68988,12.919726666666667
419,77.68789166666667,12.918883333333333
420,77.69899166666667,12.915768333333334
421,77.68771166666667,12.919198333333334
422,77.69181833333333,12.92028
423,77.687895,12.91891
424,77.68813166666666,12.918765
425,77.68789833333334,12.918905
426,77.69232666666667,12.94367
427,77.68778833333333,12.919241666666666
428,72.88794666666666,19.099065
429,73.730585,18.52341
430,73.72999333333334,18.52349
431,73.94402666666667,18.519381666666668
432,73.73123666666666,18.522265
433,73.73198166666667,18.523566666666667
434,73.86168833333333,18.530185
435,73.7329,18.522175
436,73.73256,18.523163333333333
437,73.73171,18.523816666666665
438,73.730563333333,18.52342
439,73.73195,18.523705
440,73.73063,18.52335666666667
441,73.73303333333334,18.525676666666666
442,73.73257166666667,18.522401666666667
443,73.732095,18.523423333333334
444,73.84605666666667,18.531258333333334
445,73.86231333333333,18.52872
446,73.731835,18.523646666666668
447,73.73012666666666,18.519891666666666
448,73.73057333333334,18.523426666666666
449,73.7324,18.521853333333333
450,73.72928333333333,18.5227
451,73.73014333333333,18.51985
452,73.73299333333334,18.52563333333333
453,73.73297,18.52586833333333
454,73.73011666666666,18.51999
455,73.73058,18.52338
456,73.94103166666666,18.518178333333335
457,73.93977333333333,18.519406666666665
458,73.73246,18.523328333333332
459,73.84977666666667,18.529846666666668
460,73.94539333333333,18.514516666666665
461,73.73068166666667,18.522155
462,73.732185,18.525376666666666
463,73.93928166666667,18.519736666666667
464,73.8803,18.535505
465,73.73167,18.523798333333332
466,73.73048666666666,18.521806666666667
467,73.93867833333333,18.519476666666666
468,73.73103666666667,18.523741666666666
469,73.73242666666667,18.522721666666666
470,73.73134333333333,18.523773333333335
471,73.940955,18.518111666666666
472,73.93964,18.51961
473,73.94093833333334,18.518171666666667
474,73.73204333333334,18.523666666666667
475,73.73240833333334,18.52246166666667
476,73.90538,18.513081666666668
477,73.73244833333334,18.522326666666668
478,73.73041833333333,18.521771666666666
479,73.73309166666667,18.525616666666668
480,73.73039,18.523888333333332
481,73.733645,18.529873333333335
482,73.73205333333334,18.523665
483,73.73242666666667,18.524046666666667
484,73.73298333333334,18.52567
485,73.73251166666667,18.522441666666666
486,73.73204333333334,18.523506666666666
487,73.8619,18.529833333333332
488,73.73265,18.522243333333332
489,73.732105,18.523585
490,73.93977833333334,18.519581666666667
491,73.73046833333333,18.521753333333333
492,73.73047333333334,18.52171166666667
